sub,eeg,cond,per,ocular,muscle
4,47.2190068379587,0,23.870869695936,28.4506071976997,21.5810009450542
4,45.9627933548637,1,22.6679730507311,30.0111456887003,18.9963867317466
4,47.6552992240795,0,19.0327978514022,22.1343679844362,17.4820127848852
4,47.7924480774366,1,17.5453436593983,20.0684003066387,16.2838153357781
4,57.6190766037794,1,21.1056569574012,21.3151999154673,21.0008854783681
4,45.1066994510186,1,16.7602132288774,17.6371257288546,16.3217569788887
4,52.8816807133987,0,20.5398035748445,20.9147376378776,20.3523365433279
4,42.753282845846,0,13.3125775730272,20.7900260703141,9.57385332438372
4,49.7912362406437,1,16.1581315278035,21.1159205260913,13.6792370286596
4,45.2789985388328,1,19.6285504622618,26.0820159008403,16.4018177429725
4,48.8326562408597,0,22.9669066287595,23.7767544788779,22.5619827037002
4,48.8925445098389,1,12.7375505601028,16.6389977344217,10.7868269729434
4,47.6580437482342,1,18.0533151800882,21.4478985473701,16.3560234964472
4,47.4864374709252,0,15.1996251725605,16.3159827450366,14.6414463863224
4,49.7482068328002,1,17.9677095507633,14.8312092408411,19.5359597057244
4,45.4697040035985,0,21.5118830533213,23.010154910286,20.7627471248389
4,48.6468112293371,1,17.5477435405687,21.9106760374129,15.3662772921466
4,47.5550606439256,1,23.2832865720558,27.9278737795059,20.9609929683307
4,47.8223311174565,0,14.6637508629612,19.6488145756945,12.1712190065946
4,48.1788468330131,0,15.5586998098368,17.5971664429466,14.5394664932819
4,44.6744747969649,1,15.6539971916658,20.2587402272288,13.3516256738844
4,43.7926218469149,0,18.9523963444468,25.3408453277931,15.7581718527737
6,49.1498921973227,1,21.8513530396689,28.3481506718332,18.6029542235867
6,44.2186340498247,0,21.5785104053929,29.555020393109,17.5902554115349
6,49.5534480001223,0,23.2644230342388,26.0791952803289,21.8570369111938
6,46.4293311100218,0,22.442741922952,24.4691469636332,21.4295394026114
6,47.6153051817996,1,20.7646741055288,27.2620412267654,17.5159905449105
6,47.2946528302309,0,20.4988160385573,24.7379673133782,18.3792404011468
6,46.3365193255933,0,24.8242106087521,26.4110756104067,24.0307781079248
6,45.2138198306816,1,23.7420819099649,29.896887982987,20.6646788734539
6,49.4528232640885,0,22.8627662417143,29.7905691598384,19.3988647826522
6,44.9404116781506,0,20.1263068792271,20.4996976379441,19.9396114998687
6,44.8909200556836,1,24.5208356836604,29.0393807294364,22.2615631607724
6,47.1162014604215,0,21.6859996419132,26.5572322514561,19.2503833371418
6,44.4288029191764,1,19.95835844252,24.5050472387594,17.6850140444003
6,46.7430615689647,0,16.822153447471,20.1373514677367,15.1645544373381
6,46.2824796007344,1,21.1708976959835,25.6035037975541,18.9545946451982
6,42.9989435429896,1,20.748947585185,26.2144879882515,18.0161773836517
6,47.1419174423453,1,25.7585310288656,27.6912475514821,24.7921727675574
6,45.3684071654341,0,22.3290896364579,26.7209522806784,20.1331583143477
6,43.4216672608443,0,21.1832428787938,24.0804591534737,19.7346347414538
6,47.3798220561805,0,19.0642284712482,23.9627843907159,16.6149505115144
6,45.72891679231,0,19.1082870779742,24.960728964603,16.1820661346599
6,43.8918473987258,1,24.069118240848,25.331173420942,23.4380906508009
6,45.1302235634791,0,21.162767161517,24.8391680039411,19.324566740305
6,46.3884941077356,1,19.0783830432372,23.3341535274038,16.9504978011538
6,48.256915788843,1,21.535564098884,24.8030960065853,19.9017981450334
6,46.7015021526333,0,23.3470692561084,27.2850919803912,21.378057893967
6,44.9665149676854,0,18.6657964444633,21.6837620249826,17.1568136542036
6,41.2880342675681,1,19.1580789089724,24.0340030052369,16.7201168608401
6,48.000131984462,1,19.4454178653394,21.1427217920452,18.5967659019865
6,46.3514675594471,1,20.8798203145722,23.0403937505799,19.7995335965684
6,45.3952497389019,0,21.0130858715955,23.8695642080883,19.5848467033491
6,43.6945509122325,1,28.7435729937469,28.9022459316733,28.6642365247837
6,45.6400939625073,0,21.8012114889391,23.6288073453421,20.8874135607376
6,45.7644505708615,0,22.3147901993931,27.4622450267669,19.7410627857063
6,42.6745830798433,0,19.3969701149745,22.6427547123977,17.7740778162628
6,45.3425741205609,1,19.0409429229408,21.0642208457032,18.0293039615596
6,45.5597906852675,0,21.3809186093274,23.162133778689,20.4903110246467
6,43.9249246858589,0,25.7913368395302,25.5729644565963,25.9005230309972
6,43.3481960078447,0,22.9056921782313,24.204035987079,22.2565202738074
6,45.6973715068666,1,21.2507685724447,24.0061312851079,19.8730872161132
6,44.7001132786485,0,22.1346770298363,25.5182988864513,20.4428661015287
6,46.6308616548443,1,22.2028716822383,23.4234677485182,21.5925736490983
6,44.5321413507531,1,20.2155947136987,23.5087609126496,18.5690116142233
6,45.6582959918225,0,30.8351393656098,33.5977678403169,29.4538251282563
6,48.9699692415703,0,22.1825881250886,24.1544211278697,21.1966716236981
6,44.0018037819237,1,20.8967454685497,23.5558727155048,19.5671818450721
6,45.2948965613549,1,20.2285178657185,20.1321166810174,20.276718458069
6,45.9322649269652,0,16.1323047940697,19.7125409949643,14.3421866936224
6,44.3893679152387,0,19.5629172109998,22.8730053292443,17.9078731518775
6,45.9843333441727,0,25.3316443313656,30.4597099110564,22.7676115415202
6,42.2416916836474,1,19.1887661460276,23.0869912287698,17.2396536046566
6,42.0654525178134,1,21.1606571232721,21.3889862854268,21.0464925421947
6,46.2336704711395,1,20.7118971320047,23.6904198851653,19.2226357554245
6,43.8588711411655,0,23.9500879308687,25.2587514292156,23.2957561816953
6,45.3458050739968,0,22.3650096826012,23.1526061487586,21.9712114495225
6,44.9658254224706,1,30.0754580654229,30.9659395385519,29.6302173288583
6,46.2156407456305,1,26.3217721534151,25.7863453078763,26.5894855761844
6,44.5628359573891,1,24.8859895897012,26.0982022993263,24.2798832348886
6,45.3085127154715,0,24.3368423461572,26.6245397216434,23.1929936584141
6,44.4339083838951,1,19.1152425652011,19.9660444367291,18.689841629437
6,45.6054442311053,0,17.6934856322888,21.6252587954851,15.7275990506907
6,46.2309982181252,0,20.0417672335278,24.4059954170158,17.8596531417837
6,44.1113091618664,1,20.0363731930397,23.6390190599252,18.235050259597
6,45.3171899002762,1,20.7000157546308,20.5359484051951,20.7820494293487
6,46.0889276141595,0,21.1002635717138,23.9944902306688,19.6531502422363
6,45.9826805526589,1,22.7574873095179,23.7754658408754,22.2484980438391
6,46.0396486306838,0,21.8638462382396,20.3057840953235,22.6428773096977
6,49.3215421611788,0,19.7072906611948,21.9614708735186,18.5802005550329
6,45.2437538794482,0,19.6682282204204,23.3295401278611,17.8375722667001
6,44.8569230280777,1,21.1070021544395,23.9996748983519,19.6606657824833
6,43.0769022637292,1,27.0157216243845,29.4291793758375,25.8089927486579
6,45.258414839313,0,23.8973888839548,26.1012996735964,22.795433489134
6,41.9060989726474,0,22.3529969216952,23.7536301767805,21.6526802941525
6,44.0257962122021,0,21.7301289031866,22.05638577171,21.5670004689249
6,44.059685091965,0,18.8601084921898,18.2467787317267,19.1667733724214
6,42.8419692263681,1,20.5859943092348,20.9128783074469,20.4225523101288
6,42.0679924254243,0,24.292175842505,23.4928806031943,24.6918234621604
6,44.9622607491335,0,21.2730063441802,21.5128587039147,21.1530801643129
6,45.9194135156413,1,21.2712091322013,20.7502393646369,21.5316940159836
6,46.4860272476636,1,18.583533517875,19.5467857296743,18.1019074119754
6,48.6034240886701,1,34.8592251283392,40.5090906317562,32.0342923766307
6,45.7725526115932,1,20.5060344650321,21.1083840649957,20.2048596650503
6,43.3662148906312,1,20.1558453123728,24.3520993973086,18.0577182699048
6,43.8036268356103,1,21.6231102293825,20.3633651039286,22.2529827921095
6,42.0668701211129,1,22.9491248090076,22.0839700883217,23.3817021693505
6,45.0810033511364,1,20.5878454242164,25.5841088350139,18.0897137188176
6,45.8816545595987,1,23.1719839179584,25.6291332567597,21.9434092485578
6,46.1231962525858,0,20.6676297391255,23.6439382740843,19.1794754716461
6,43.0449652802062,1,23.1559234047116,25.4610471336007,22.0033615402671
6,44.2165553410697,0,18.7094288572393,20.5334068558393,17.7974398579393
6,46.1486126372666,1,20.2035581841664,21.8290726936206,19.3908009294394
6,43.4983132094791,0,21.2462896327182,23.7030971988776,20.0178858496385
6,45.3619207896755,0,21.8399900462338,26.4247156424557,19.5476272481229
6,43.8870185326944,0,24.4467490462585,22.0452846479819,25.6474812453968
6,43.1039101124104,0,19.8779555092719,18.7172825277886,20.4582920000135
6,49.78900403093,1,23.948987147561,20.6775068562779,25.5847272932025
6,47.6776502800368,0,27.4016403256838,23.3865387290595,29.4091911239959
6,45.4658408215251,0,20.9068311831206,26.2615175504815,18.2294879994402
6,44.843681650984,1,23.6593263422237,26.39790932437,22.2900348511506
6,43.226797349275,0,23.7225528601532,25.1753161214024,22.9961712295285
6,44.7717793330142,1,22.0232149470455,27.4946819528503,19.287481444143
6,44.2446262160585,1,19.3404442994526,23.1055873202065,17.4578727890757
6,45.1740879869089,0,20.856322464923,23.0253912480923,19.7717880733383
6,42.2674423734562,1,26.9396884090353,28.695220500909,26.0619223630984
6,45.7557470541637,0,21.3789261401426,27.1631467600422,18.4868158301928
6,43.8345588905457,1,26.4174381371367,28.9316324520996,25.1603409796553
6,43.9862338961771,1,25.1458907602775,25.2977890632649,25.0699416087838
6,43.6377801686774,1,21.5190150379315,21.3367434832131,21.6101508152907
6,44.7866370259547,1,19.929975149097,21.937230295213,18.926347576039
6,41.7047091590559,1,20.808438796184,22.4985052991906,19.9634055446807
6,44.4478852510961,0,21.1140416898266,23.2602102539661,20.0409574077569
6,43.804437899639,0,19.5438406902747,22.9519923542627,17.8397648582807
6,42.6077103597582,0,19.76546924499,21.2108606322573,19.0427735513564
6,43.6158248026277,1,22.9218721742709,20.9192314274358,23.9231925476885
6,45.231757193434,0,20.9053628777623,22.3947055945328,20.160691519377
7,51.0003712145094,1,29.4041065084626,36.3290547438232,25.9416323907824
7,50.4309601268698,1,27.7829015817678,36.6855793249545,23.3315627101745
7,54.1079611840753,1,25.872432085448,35.4344905926452,21.0914028318494
7,54.2028008218278,0,26.4502684803968,34.5020231500864,22.424391145552
7,61.8523593537413,1,29.7914967970827,32.8357170754743,28.2693866578869
7,51.2302652792617,0,23.4388416007875,31.6924140141438,19.3120553941093
7,47.8352742449436,0,22.1032878952766,33.6682021645223,16.3208307606538
7,51.1944049887044,1,26.3737778981207,38.1725257190082,20.474403987677
7,51.5783831148794,1,24.5472683178028,34.8179902279928,19.4119073627078
7,52.5036331489506,0,31.3911526022139,41.091363000321,26.5410474031604
7,49.5640833492516,0,24.2822109054679,36.5738857615131,18.1363734774453
7,52.1946536621399,0,24.287074744932,32.4415621180564,20.2098310583698
7,53.0478588414887,1,28.3522780784259,36.1615122257853,24.4476610047462
7,55.6170965789431,0,28.1870194728444,33.5461946233112,25.507431897611
7,52.2156966178981,0,22.8839156738642,32.3572316800429,18.1472576707749
7,49.7863712192443,0,22.7742849215596,33.1601427020557,17.5813560313115
7,50.7285352070589,0,27.3544752871702,36.4452823444953,22.8090717585076
7,55.3714427520306,1,34.7550400908788,41.1875946001048,31.5387628362658
7,53.7957669284354,1,24.2695957335497,33.9079801095678,19.4504035455406
7,50.0899349793566,0,26.6886821826611,38.3000144514432,20.8830160482701
7,47.39831912791,1,23.3305003788298,32.0740386695273,18.958731233481
7,50.5200788243104,0,23.9345595442619,31.864865257012,19.9694066878869
7,50.9684868609178,0,22.6169539189078,34.1797679515086,16.8355469026074
7,54.7712173687046,0,23.0401339618176,39.7537773135133,14.6833122859697
7,49.9950010234778,1,19.4777698662219,30.0600211004407,14.1866442491125
7,52.1801684607083,1,25.3991621744772,33.6063605778447,21.2955629727935
7,51.4281015954282,1,20.4212884098527,32.6504864768746,14.3066893763418
7,53.7566755452519,1,22.3107223841416,35.6696770405551,15.6312450559348
7,53.8505537691928,0,26.2959052530818,37.9238942645015,20.4819107473719
7,53.7433978101418,0,24.9318746765718,32.3907475508165,21.2024382394494
7,52.0606044358149,1,24.1533889329569,31.2866641748673,20.5867513120017
7,47.7351253726423,1,24.8138421305652,34.6218205575294,19.9098529170831
7,50.3762516061578,0,21.6716848170706,31.8077406452446,16.6036569029835
7,50.341158564428,0,23.5335751609354,34.6295004113236,17.9856125357413
7,49.3919464336948,0,22.5368757834325,32.8129047008338,17.3988613247319
7,47.6091634469838,1,21.6717313816057,30.8419381617315,17.0866279915428
7,64.3811015041345,0,32.4661052719501,46.4046770245411,25.4968193956547
7,54.2191776287491,1,23.3913114696131,35.4767684747283,17.3485829670554
7,50.3090927223296,1,23.6853898580452,36.3519020848728,17.3521337446315
7,53.6484336382593,0,23.412805274588,37.3363030350534,16.4510563943553
7,50.9183211704219,1,26.4778699246741,37.0093252448384,21.212142264592
7,48.1308362649098,1,23.2335498050946,34.5312377513469,17.5847058319685
7,52.5433700051781,0,23.4841934485906,34.5537478722197,17.949416236776
7,51.3133256721351,1,20.9738760201113,32.145541987314,15.3880430365099
7,50.1903497151614,0,26.6908164342803,38.0133731209297,21.0295380909555
7,51.4942629684901,0,19.2814699773876,31.9875368275369,12.928436552313
7,52.6010432534475,0,24.1767752707067,36.2425498732462,18.143887969437
7,50.351371595597,1,32.6824954547975,44.3638543932332,26.8418159855796
7,52.2027918616457,0,23.4899179642298,32.8714155125078,18.7991691900908
7,59.4549158806606,1,35.5619249080098,42.1134269468866,32.2861738885714
7,49.1345485653673,0,28.4835015048956,37.8884897358551,23.7810073894159
7,60.2666559203333,0,29.9415397931013,44.5553880059551,22.6346156866744
7,50.8906890046699,0,28.9854449165376,40.2062385718848,23.375048088864
7,54.2970091889916,1,30.3915397749511,44.0052801718694,23.584669576492
7,54.364314760039,1,27.9433114257706,41.4541440271709,21.1878951250704
7,47.781089123726,0,26.4100460214396,35.7468062256876,21.7416659193156
7,50.5086620017559,0,24.818688266507,36.8989317877643,18.7785665058784
7,50.7426610472127,0,29.7055640722702,34.4489962205814,27.3338479981146
7,48.0652772917596,0,24.057720705383,36.7485491632386,17.7123064764552
7,52.1244185505929,0,28.421118230003,40.0656752323337,22.5988397288377
7,49.4257102384301,1,24.7861085851586,39.5377671789031,17.4102792882863
7,55.5990887241547,0,33.4883128097976,42.2832202907319,29.0908590693304
7,65.0408399372978,1,31.2851893227921,46.4539337217901,23.7008171232931
7,53.1322024604021,1,27.4318663787296,40.2235954531346,21.036001841527
7,50.20065047287,1,25.8722465841422,38.539364676343,19.5386875380419
7,49.4250939326947,1,26.7625524270543,41.3947261031678,19.4464655889975
7,53.3573311554109,1,28.0337338916353,37.6817625934491,23.2097195407284
7,48.6581926511271,0,27.9138542370411,38.3481762862311,22.6966932124461
7,49.720367785712,0,25.4332831905309,35.4485350059552,20.4256572828187
7,50.3780986804437,0,24.5206447331972,32.2743945300935,20.6437698347491
7,51.3239545095295,0,27.4327339673931,39.3257843390644,21.4862087815574
7,50.6275596743349,0,27.6746932169004,37.1199934487421,22.9520431009796
7,51.0199506046174,1,24.339893871862,32.4948797868866,20.2624009143497
7,50.7330576336761,0,27.2848886688419,40.1514939502925,20.8515860281166
7,51.7300070258281,1,27.6799771578464,34.1944928660894,24.4227193037249
7,47.8848874595278,0,25.5619491346609,31.9785191759258,22.3536641140285
7,54.4254974821502,1,29.1724180694708,39.9092437139776,23.8040052472174
7,50.4296017284165,0,26.1280006383576,33.8718819145603,22.2560600002563
7,58.9757713290882,0,27.3690675583894,41.360273709896,20.373464482636
7,54.2461860386677,0,28.1086516747371,39.4869191433657,22.4195179404228
7,49.0357227259796,0,28.2416025768998,34.3705875920691,25.1771100693152
7,53.7695183116633,1,35.8830855205994,38.7532382480072,34.4480091568955
7,48.5399541658348,1,26.9499306510949,33.4593311757535,23.6952303887657
7,48.8322518220487,1,31.8403946523549,38.9827713728855,28.2692062920896
7,55.6953494842087,1,24.9131294535272,38.9930091999528,17.8731895803144
7,48.330463814914,0,26.2581846352065,36.5155476999305,21.1295031028445
7,51.0213130890553,0,26.0169346793612,32.267164313685,22.8918198621993
7,46.1750158660587,0,24.068703893217,33.5775585094138,19.3142765851186
7,47.3625768682838,0,22.6626740808201,32.0656623038,17.9611799693302
7,49.2009834218516,0,28.0574806033737,36.4426457060926,23.8648980520142
7,51.810413165643,0,27.2951154241641,35.8228707604128,23.0312377560398
7,47.9060485397865,0,24.6150595244259,33.5538307269808,20.1456739231485
7,48.759723272172,1,25.8426888628027,35.8782446210011,20.8249109837036
7,45.1855534256649,1,26.3196633382556,36.5943645859201,21.1823127144233
7,51.1747675428839,1,23.7534735883899,33.4167233608136,18.9218487021781
7,48.025018044373,1,25.3573924075403,33.3384471650494,21.3668650287858
7,49.8723212384963,0,25.0431450421543,32.2408730953476,21.4442810155576
7,48.5348193673207,0,32.432488060065,35.1679460915488,31.064759044323
7,53.7547900207466,1,25.9343125553423,34.1772981825059,21.8128197417604
7,57.7416075839188,1,30.8333004029016,43.764916801928,24.3674922033884
7,47.5608101136086,1,23.2370463281966,32.6604527323975,18.5253431260961
7,48.8947537316708,1,23.3557916258266,33.3813242408352,18.3430253183224
7,47.5341640044057,0,24.0660210240407,33.3485708100333,19.4247461310444
7,52.3080439898307,0,25.4080055258167,34.132671947226,21.045672315112
7,49.837330278135,0,25.5274760155669,36.2204325914792,20.1809977276107
7,48.0539067550255,0,21.4561299842691,33.1084528305525,15.6299685611274
7,49.8800713126687,0,23.7295296319948,30.7664262124263,20.2110813417791
7,53.2713610280277,1,24.732894634097,36.4720503732833,18.8633167645039
7,46.2588652889596,0,26.6240421644739,39.0023687885146,20.4348788524535
7,44.671434558786,1,19.5852560811802,28.9333810479803,14.9111935977802
7,50.8422324187621,0,22.4987501440058,30.5632607708025,18.4664948306075
7,56.6568332271582,0,26.0471056068689,38.1104127054559,20.0154520575754
7,47.6769474523242,0,26.5618430832627,38.706806409281,20.4893614202535
7,54.1183856853777,1,25.2886346981057,37.5049605629043,19.1804717657064
8,44.2651379384663,1,28.0388762468452,26.4881094501498,28.8142596451929
8,45.9991264933572,0,24.4717735138681,27.0451552791881,23.1850826312081
8,47.3762441404919,0,27.0806194547143,27.76215067718,26.7398538434814
8,47.548321653024,1,27.0980109716647,31.4816443818137,24.9061942665902
8,43.4683659536992,1,27.6833244369127,30.7219457402718,26.1640137852332
8,45.6673033547307,0,22.4615446037318,19.6571096363857,23.8637620874049
8,44.7947894482099,0,25.6394579251534,24.4378069769303,26.2402833992649
8,45.1765558519392,1,28.6317758478164,25.6412085780792,30.127059482685
8,45.8329334005254,1,29.6825583501737,34.2289317897552,27.4093716303829
8,48.2602165945087,1,28.1055312980281,27.6561261333268,28.3302338803787
8,46.3315315120375,0,23.6269536780485,20.1467128230471,25.3670741055492
8,45.2068239694716,0,27.681753024211,25.317735118762,28.8637619769355
8,47.981358155087,1,23.8786857882302,22.7713066261303,24.4323753692802
8,44.754946225915,1,24.6286560544965,23.7467384843218,25.0696148395838
8,45.6383437263858,1,24.4192655875787,21.6505372946453,25.8036297340453
8,45.053654781781,1,27.9864071967422,30.1788408348377,26.8901903776945
8,45.98093898185,1,24.4567596987453,24.8260559414912,24.2721115773724
8,44.5284556836641,1,26.595364017996,22.4887263634999,28.648682845244
8,47.0510780925288,1,28.6847141603164,30.2541409588697,27.9000007610398
8,45.8638871487878,0,33.1050944327942,33.2663235640091,33.0244798671868
8,45.2927529567491,0,27.1402267010449,26.1371369236827,27.641771589726
8,43.475108281138,1,26.594627678073,23.6678411922438,28.0580209209877
8,45.9398091292505,0,29.6293529138545,33.7258891478717,27.5810847968458
8,46.9784166036625,1,28.7042545639493,31.682066840768,27.2153484255399
8,45.5550931001296,0,29.0121998844866,26.8310824152942,30.1027586190828
8,44.8585801490627,1,28.0625312328234,29.963906339745,27.1118436793627
8,46.253253886807,1,25.5647545530624,29.3524404247471,23.67091161722
8,47.8809308818164,1,29.2771089185543,27.9632412706589,29.934042742502
8,45.4078040592632,1,27.9410160035012,24.1648821228181,29.8290829438428
8,43.8642503594693,0,30.1127455602541,28.691180300282,30.8235281902402
8,42.8348367162542,0,27.2168000457889,21.0709106999499,30.2897447187084
8,46.7438219688387,0,26.131939449563,22.5262984825466,27.9347599330712
8,44.07077382876,0,30.2722174545564,27.829685558979,31.4934834023451
8,46.8907825216275,1,26.9235224900466,21.8863621501766,29.4421026599816
8,45.4743011152346,0,30.2536536350898,30.4608531515008,30.1500538768843
8,45.8977680557773,0,26.0224728801045,23.313643078065,27.3768877811243
8,45.9411914017801,0,24.914758987579,24.4074775698911,25.1683996964229
8,46.7639700302716,0,28.5288947810706,22.5097084448673,31.5384879491723
8,46.4202635317565,1,27.2988437746567,29.7773115331988,26.0596098953857
8,45.0814724731067,0,27.0699946174748,28.1664599360721,26.5217619581761
8,44.5593304180409,1,30.3808707452189,22.7597965468673,34.1914078443948
8,46.1296212654483,0,26.1023265084581,25.7310793537059,26.2879500858342
8,43.8530279144895,1,26.7472692685036,25.591120503011,27.3253436512499
8,47.1283406297279,0,31.9304842349263,33.1753339640981,31.3080593703404
8,49.8341775616394,1,31.1508833496184,28.5291141268176,32.4617679610187
8,45.5398263395285,0,33.3788006480336,33.080271550189,33.5280651969559
8,45.074872338769,1,33.6803484865116,29.839366679097,35.6008393902189
8,48.062703609062,1,31.1712047975257,36.1078776682493,28.7028683621638
8,44.9841618495217,0,29.4439496841609,31.5889101089712,28.3714694717558
8,46.5400412721873,0,28.7520026123824,28.734754523174,28.7606266569866
8,51.1994429807965,0,34.4910523295088,33.9068611176456,34.7831479354404
8,46.4090450747114,0,29.9098364104476,35.1212517845473,27.3041287233978
8,46.4193384276195,1,28.7389241771445,21.756294590501,32.2302389704663
8,45.4959876036385,0,31.5459886049769,32.4575775859803,31.0901941144752
8,46.647019961909,1,27.1281727844259,27.7393630338072,26.8225776597352
8,46.5081031595623,1,30.7622936683133,34.0359145946051,29.1254832051674
8,48.235342630148,1,23.5891075677428,21.3193571781536,24.7239827625374
8,48.7246036418934,0,31.9568538461748,26.1665052750603,34.852028131732
8,46.0879266955074,1,33.2543077723442,32.7726281748858,33.4951475710733
8,45.6717095835771,0,35.0467725794009,33.3771695184033,35.8815741098997
8,48.7511835652818,1,28.5902332844478,22.8892690161534,31.440715418595
8,47.4978395699085,1,30.0303576719497,25.5062601096779,32.2924064530856
8,47.5911509497594,1,36.0768477370811,30.7744528693915,38.7280451709258
8,46.1680513740534,0,28.6536524103037,22.0570931848281,31.9519320230415
8,43.3173955200226,1,34.1595095329131,34.352459325159,34.0630346367902
8,47.1858434860545,0,28.5722825561216,22.1312265841821,31.7928105420913
8,46.6203016509083,1,27.112245200638,28.6718883556886,26.3324236231126
8,50.1986391418278,0,34.5201982879382,29.5411225216223,37.0097361710961
8,43.1968911282269,0,29.8037242514009,25.7581757436087,31.8264985052971
8,45.6438030467667,1,31.2575792973494,30.1509543682738,31.8108917618872
8,48.1730213138604,0,31.1388668828455,32.0394617395083,30.6885694545142
8,45.4390849810379,0,29.3050231403499,34.4356680424898,26.73970068928
8,46.6690019662661,1,26.1021229778266,25.1135604434874,26.5964042449963
8,50.4760387235408,1,28.2427833012319,26.1867005455674,29.2708246790641
8,43.9783860761277,1,24.5099942839459,24.7373081603107,24.3963373457635
8,45.9439782036266,1,24.2305964333233,21.7410303865992,25.4753794566854
8,44.7621401403063,0,27.0740857384592,23.3182582482052,28.9519994835862
8,47.3573942168715,1,29.8202819041416,29.8064988830254,29.8271734146997
8,47.9972734752162,0,28.7774094962594,23.5110099945361,31.410609247121
8,44.1553500533377,0,29.8447153890186,31.4427314522417,29.0457073574071
8,45.272028701607,1,27.6461575238862,26.0809221046102,28.4287752335243
8,43.1230865608151,0,29.6606533874486,36.0368869758368,26.4725365932545
8,44.0161907218187,1,26.6283890913843,26.7939044938593,26.5456313901469
8,42.1544819664369,0,30.224352851872,24.9141834321206,32.8794375617477
8,47.2037183985194,0,29.3161221788718,23.8446336670578,32.0518664347788
8,44.9869478390538,0,24.5537489561218,23.7302582559897,24.9654943061879
8,43.8205804577175,0,24.1879910730791,19.5173438356448,26.5233146917963
8,45.2413100660698,0,26.8378233198669,28.8746460838197,25.8194119378905
8,43.2990249672548,0,30.0623537393756,26.2719529859842,31.9575541160713
8,47.024898706362,1,31.2317163513399,28.3109432760467,32.6921028889866
8,46.8987004081678,1,29.1509959520721,27.6090479945816,29.9219699308173
8,47.8317868915608,1,34.9223263141837,33.3377496612258,35.7146146406627
8,47.113637601292,0,30.3400031130434,28.7442853495247,31.1378619948027
8,46.5800996485615,0,35.2947709306618,37.0166555737853,34.4338286091
8,41.5048753594564,0,29.303496701051,24.2839856398408,31.8132522316562
8,45.5442409319756,0,27.1424013013105,29.1134723584922,26.1568657727196
8,44.2418186823903,1,26.9207494347957,26.5194888496838,27.1213797273516
8,43.1979506026183,1,26.3064424561542,19.5685677362657,29.6753798160985
8,42.0006991465468,0,31.0262657898298,29.2795954032088,31.8996009831404
8,43.1978512088618,0,34.8345302062848,36.0949015574375,34.2043445307084
8,45.3143919782977,1,27.528135062925,22.5427848803634,30.0208101542059
8,53.0462476566586,1,31.9697016461977,25.639482950629,35.1348109939821
8,43.8977388035153,1,31.5817502133234,32.9831991590649,30.8810257404526
8,45.5024087099123,0,29.7142868181059,26.9642420612846,31.0893091965165
8,48.2802987710359,0,36.6080468562196,33.3648916712826,38.2296244486881
8,44.5233540760082,0,29.5922605435379,25.4459136618308,31.6654339843914
8,45.6370915653573,1,29.1210395410469,23.5178313020206,31.92264366056
8,47.7988820546988,1,30.716077218721,27.0630726681808,32.5425794939911
8,44.3150961377103,0,32.5606349545662,31.4914800928286,33.095212385435
8,47.25900521603,1,34.7857574873366,31.7407074480385,36.3082825069857
8,45.0597071769343,1,33.6049627248055,27.332788905897,36.7410496342597
8,44.329567159708,0,28.4768988183478,28.7013244064643,28.3646860242896
8,45.1947470387388,0,31.3880266771051,31.5879919212379,31.2880440550388
10,47.6314410905493,1,20.7251549672107,29.4960243491044,16.3397202762638
10,49.974901263439,1,21.2888841123236,26.2791321312702,18.7937601028503
10,52.6902305528965,1,13.2595173130552,13.7195115925618,13.0295201733019
10,44.962236349686,1,14.851632901498,25.0435642979227,9.75566720328561
10,45.0612325981449,0,10.45282829369,17.3564192286844,7.00103282619281
10,46.0561045518657,0,13.1175131177717,17.3925865280441,10.9799764126355
10,52.0803670265911,1,16.331054519195,20.1038414690857,14.4446610442496
10,47.0099982425765,0,17.2204911180518,19.2339563691263,16.2137584925145
10,46.4520553906052,0,12.2666994254041,16.0372986361891,10.3813998200117
10,46.0869889213515,1,13.1701940209462,15.0109338797037,12.2498240915674
10,45.8648184708952,1,10.4653093964213,13.5184557010039,8.93873624413007
10,47.8716704784893,0,15.237544594144,15.8489487187737,14.9318425318291
10,45.7784297209027,0,16.4803964494832,21.4470858454467,13.9970517515015
10,44.0887042734984,0,11.6847784737254,17.5640732248976,8.74513109813938
10,45.7375166939237,0,14.3520096646511,22.1863915581667,10.4348187178933
10,46.9826026285314,1,14.0372774554031,16.8975111633054,12.6071606014519
10,47.159939521164,0,15.9549514069294,13.2892209994116,17.2878166106883
10,43.1910422844513,1,17.8137892875295,20.762744283939,16.3393117893247
10,48.544231777903,1,19.7715161150663,25.125120729336,17.0947138079314
10,47.9166316023753,1,15.0555482551948,12.647223475867,16.2597106448586
10,47.6181179911382,1,13.7762371320456,15.9483610898588,12.6901751531391
10,43.6723291863584,0,13.1425178305553,16.5572070038285,11.4351732439186
10,46.9715027724484,1,15.9739285744824,16.4485714903687,15.7366071165393
10,47.2886870664071,1,12.1645405499196,13.77960514123,11.3570082542644
10,44.0710753849738,1,15.4209226638827,23.8907191616339,11.1860244150071
10,49.1453074643307,1,20.6132582752108,27.6485331519391,17.0956208368466
10,50.003445023264,0,15.5302998318424,21.1782955902945,12.7063019526164
10,48.8814997759521,1,25.8329030396881,30.8956640543542,23.3015225323551
